cell-drug-pair	cell	drug	G0_targeted	G0_activity	G1_targeted	G1_activity	G2_targeted	G2_activity	G3_targeted	G3_activity	G4_targeted	G4_activity	G5_targeted	G5_activity	G6_targeted	G6_activity	G7_targeted	G7_activity	G8_targeted	G8_activity	G9_targeted	G9_activity	sensitivity
C25D3	C25	D3	1	0.502208473553	1	0.708165268439	1	0.241489325637	1	0.518722193599	1	0.58272784528	1	0.592486330918	1	0.104176334464	1	0.263821344233	1	0.510125897244	1	0.316348572268	0.307114330714
C25D4	C25	D4	0	0.502208473553	0	0.708165268439	0	0.241489325637	1	0.518722193599	1	0.58272784528	0	0.592486330918	1	0.104176334464	0	0.263821344233	0	0.510125897244	1	0.316348572268	0.216242926556
C25D5	C25	D5	0	0.502208473553	0	0.708165268439	0	0.241489325637	0	0.518722193599	0	0.58272784528	1	0.592486330918	0	0.104176334464	0	0.263821344233	0	0.510125897244	0	0.316348572268	0.113117297613
C25D6	C25	D6	0	0.502208473553	0	0.708165268439	0	0.241489325637	0	0.518722193599	0	0.58272784528	0	0.592486330918	1	0.104176334464	0	0.263821344233	0	0.510125897244	0	0.316348572268	0.502007436438
C25D7	C25	D7	1	0.502208473553	0	0.708165268439	1	0.241489325637	1	0.518722193599	0	0.58272784528	0	0.592486330918	1	0.104176334464	1	0.263821344233	0	0.510125897244	0	0.316348572268	0.24219056308
C25D8	C25	D8	0	0.502208473553	0	0.708165268439	0	0.241489325637	0	0.518722193599	0	0.58272784528	0	0.592486330918	0	0.104176334464	0	0.263821344233	1	0.510125897244	1	0.316348572268	0.0197513200374
C25D9	C25	D9	0	0.502208473553	0	0.708165268439	0	0.241489325637	0	0.518722193599	1	0.58272784528	0	0.592486330918	0	0.104176334464	0	0.263821344233	0	0.510125897244	1	0.316348572268	0.0888615972779
C26D0	C26	D0	1	0.101034728418	0	0.10079673139	0	0.0761564650993	0	0.653857572569	0	0.988640951664	0	0.135925438451	0	0.260686449229	0	0.321319966994	0	0.691395316458	0	0.760957725494	0.100606824242
C26D1	C26	D1	0	0.101034728418	1	0.10079673139	0	0.0761564650993	0	0.653857572569	0	0.988640951664	0	0.135925438451	0	0.260686449229	0	0.321319966994	0	0.691395316458	0	0.760957725494	0.36307910767
C26D2	C26	D2	0	0.101034728418	0	0.10079673139	1	0.0761564650993	0	0.653857572569	0	0.988640951664	0	0.135925438451	0	0.260686449229	0	0.321319966994	0	0.691395316458	0	0.760957725494	0.601846234765
C26D3	C26	D3	1	0.101034728418	1	0.10079673139	1	0.0761564650993	1	0.653857572569	1	0.988640951664	1	0.135925438451	1	0.260686449229	1	0.321319966994	1	0.691395316458	1	0.760957725494	0.175909029769
C26D4	C26	D4	0	0.101034728418	0	0.10079673139	0	0.0761564650993	1	0.653857572569	1	0.988640951664	0	0.135925438451	1	0.260686449229	0	0.321319966994	0	0.691395316458	1	0.760957725494	0.795439421182
C26D5	C26	D5	0	0.101034728418	0	0.10079673139	0	0.0761564650993	0	0.653857572569	0	0.988640951664	1	0.135925438451	0	0.260686449229	0	0.321319966994	0	0.691395316458	0	0.760957725494	0.637811617035
C26D6	C26	D6	0	0.101034728418	0	0.10079673139	0	0.0761564650993	0	0.653857572569	0	0.988640951664	0	0.135925438451	1	0.260686449229	0	0.321319966994	0	0.691395316458	0	0.760957725494	0.581801074068
C26D7	C26	D7	1	0.101034728418	0	0.10079673139	1	0.0761564650993	1	0.653857572569	0	0.988640951664	0	0.135925438451	1	0.260686449229	1	0.321319966994	0	0.691395316458	0	0.760957725494	0.109715357204
C26D8	C26	D8	0	0.101034728418	0	0.10079673139	0	0.0761564650993	0	0.653857572569	0	0.988640951664	0	0.135925438451	0	0.260686449229	0	0.321319966994	1	0.691395316458	1	0.760957725494	0.779548710002
C26D9	C26	D9	0	0.101034728418	0	0.10079673139	0	0.0761564650993	0	0.653857572569	1	0.988640951664	0	0.135925438451	0	0.260686449229	0	0.321319966994	0	0.691395316458	1	0.760957725494	0.320726167788
C27D0	C27	D0	1	0.491067436838	0	0.136511147401	0	0.0755968894707	0	0.0599491701903	0	0.979223916167	0	0.719954731037	0	0.299601168373	0	0.509979144271	0	0.0682287192897	0	0.812902127386	0.507373649418
C27D1	C27	D1	0	0.491067436838	1	0.136511147401	0	0.0755968894707	0	0.0599491701903	0	0.979223916167	0	0.719954731037	0	0.299601168373	0	0.509979144271	0	0.0682287192897	0	0.812902127386	0.686753689505
C27D2	C27	D2	0	0.491067436838	0	0.136511147401	1	0.0755968894707	0	0.0599491701903	0	0.979223916167	0	0.719954731037	0	0.299601168373	0	0.509979144271	0	0.0682287192897	0	0.812902127386	0.937468447567
C27D3	C27	D3	1	0.491067436838	1	0.136511147401	1	0.0755968894707	1	0.0599491701903	1	0.979223916167	1	0.719954731037	1	0.299601168373	1	0.509979144271	1	0.0682287192897	1	0.812902127386	0.647839446515
C27D4	C27	D4	0	0.491067436838	0	0.136511147401	0	0.0755968894707	1	0.0599491701903	1	0.979223916167	0	0.719954731037	1	0.299601168373	0	0.509979144271	0	0.0682287192897	1	0.812902127386	0.787800024422
C27D5	C27	D5	0	0.491067436838	0	0.136511147401	0	0.0755968894707	0	0.0599491701903	0	0.979223916167	1	0.719954731037	0	0.299601168373	0	0.509979144271	0	0.0682287192897	0	0.812902127386	0.768548351634
C27D6	C27	D6	0	0.491067436838	0	0.136511147401	0	0.0755968894707	0	0.0599491701903	0	0.979223916167	0	0.719954731037	1	0.299601168373	0	0.509979144271	0	0.0682287192897	0	0.812902127386	0.488829432069
C27D7	C27	D7	1	0.491067436838	0	0.136511147401	1	0.0755968894707	1	0.0599491701903	0	0.979223916167	0	0.719954731037	1	0.299601168373	1	0.509979144271	0	0.0682287192897	0	0.812902127386	0.586504562073
C27D8	C27	D8	0	0.491067436838	0	0.136511147401	0	0.0755968894707	0	0.0599491701903	0	0.979223916167	0	0.719954731037	0	0.299601168373	0	0.509979144271	1	0.0682287192897	1	0.812902127386	0.230653665824
C27D9	C27	D9	0	0.491067436838	0	0.136511147401	0	0.0755968894707	0	0.0599491701903	1	0.979223916167	0	0.719954731037	0	0.299601168373	0	0.509979144271	0	0.0682287192897	1	0.812902127386	0.752461438228
C28D0	C28	D0	1	0.426785761264	0	0.300029596008	0	0.168305965123	0	0.195856251588	0	0.95849252187	0	0.932336727766	0	0.501629590141	0	0.443148702755	0	0.699663541578	0	0.997032832913	0.0670263149236
C28D1	C28	D1	0	0.426785761264	1	0.300029596008	0	0.168305965123	0	0.195856251588	0	0.95849252187	0	0.932336727766	0	0.501629590141	0	0.443148702755	0	0.699663541578	0	0.997032832913	0.28666070191
C28D2	C28	D2	0	0.426785761264	0	0.300029596008	1	0.168305965123	0	0.195856251588	0	0.95849252187	0	0.932336727766	0	0.501629590141	0	0.443148702755	0	0.699663541578	0	0.997032832913	0.884228896426
C28D3	C28	D3	1	0.426785761264	1	0.300029596008	1	0.168305965123	1	0.195856251588	1	0.95849252187	1	0.932336727766	1	0.501629590141	1	0.443148702755	1	0.699663541578	1	0.997032832913	0.102674838521
C28D4	C28	D4	0	0.426785761264	0	0.300029596008	0	0.168305965123	1	0.195856251588	1	0.95849252187	0	0.932336727766	1	0.501629590141	0	0.443148702755	0	0.699663541578	1	0.997032832913	0.237404084167
C28D5	C28	D5	0	0.426785761264	0	0.300029596008	0	0.168305965123	0	0.195856251588	0	0.95849252187	1	0.932336727766	0	0.501629590141	0	0.443148702755	0	0.699663541578	0	0.997032832913	0.711557742793
C28D6	C28	D6	0	0.426785761264	0	0.300029596008	0	0.168305965123	0	0.195856251588	0	0.95849252187	0	0.932336727766	1	0.501629590141	0	0.443148702755	0	0.699663541578	0	0.997032832913	0.348719400917
C28D7	C28	D7	1	0.426785761264	0	0.300029596008	1	0.168305965123	1	0.195856251588	0	0.95849252187	0	0.932336727766	1	0.501629590141	1	0.443148702755	0	0.699663541578	0	0.997032832913	0.343343593159
C28D8	C28	D8	0	0.426785761264	0	0.300029596008	0	0.168305965123	0	0.195856251588	0	0.95849252187	0	0.932336727766	0	0.501629590141	0	0.443148702755	1	0.699663541578	1	0.997032832913	0.221078761605
C28D9	C28	D9	0	0.426785761264	0	0.300029596008	0	0.168305965123	0	0.195856251588	1	0.95849252187	0	0.932336727766	0	0.501629590141	0	0.443148702755	0	0.699663541578	1	0.997032832913	0.611302204179
C29D0	C29	D0	1	0.601675893276	0	0.684511593424	0	0.767406153788	0	0.982381234547	0	0.736010929484	0	0.177614633403	0	0.183180575426	0	0.363034395717	0	0.922989544248	0	0.634431351899	0.645538698064
C29D1	C29	D1	0	0.601675893276	1	0.684511593424	0	0.767406153788	0	0.982381234547	0	0.736010929484	0	0.177614633403	0	0.183180575426	0	0.363034395717	0	0.922989544248	0	0.634431351899	0.918985889047
C29D2	C29	D2	0	0.601675893276	0	0.684511593424	1	0.767406153788	0	0.982381234547	0	0.736010929484	0	0.177614633403	0	0.183180575426	0	0.363034395717	0	0.922989544248	0	0.634431351899	0.509084504813
C29D3	C29	D3	1	0.601675893276	1	0.684511593424	1	0.767406153788	1	0.982381234547	1	0.736010929484	1	0.177614633403	1	0.183180575426	1	0.363034395717	1	0.922989544248	1	0.634431351899	0.899502997289
C29D4	C29	D4	0	0.601675893276	0	0.684511593424	0	0.767406153788	1	0.982381234547	1	0.736010929484	0	0.177614633403	1	0.183180575426	0	0.363034395717	0	0.922989544248	1	0.634431351899	0.986524005169
C29D5	C29	D5	0	0.601675893276	0	0.684511593424	0	0.767406153788	0	0.982381234547	0	0.736010929484	1	0.177614633403	0	0.183180575426	0	0.363034395717	0	0.922989544248	0	0.634431351899	0.51259581674
C29D6	C29	D6	0	0.601675893276	0	0.684511593424	0	0.767406153788	0	0.982381234547	0	0.736010929484	0	0.177614633403	1	0.183180575426	0	0.363034395717	0	0.922989544248	0	0.634431351899	0.599294763322
C29D7	C29	D7	1	0.601675893276	0	0.684511593424	1	0.767406153788	1	0.982381234547	0	0.736010929484	0	0.177614633403	1	0.183180575426	1	0.363034395717	0	0.922989544248	0	0.634431351899	0.431295220373
C29D8	C29	D8	0	0.601675893276	0	0.684511593424	0	0.767406153788	0	0.982381234547	0	0.736010929484	0	0.177614633403	0	0.183180575426	0	0.363034395717	1	0.922989544248	1	0.634431351899	0.416288461844
C29D9	C29	D9	0	0.601675893276	0	0.684511593424	0	0.767406153788	0	0.982381234547	1	0.736010929484	0	0.177614633403	0	0.183180575426	0	0.363034395717	0	0.922989544248	1	0.634431351899	0.295264386469
C30D0	C30	D0	1	0.658331848105	0	0.787013966429	0	0.977449894764	0	0.195779228876	0	0.0931571798958	0	0.521429060213	0	0.57350643813	0	0.610898594658	0	0.945852959563	0	0.563313213692	0.260338292667
C30D1	C30	D1	0	0.658331848105	1	0.787013966429	0	0.977449894764	0	0.195779228876	0	0.0931571798958	0	0.521429060213	0	0.57350643813	0	0.610898594658	0	0.945852959563	0	0.563313213692	0.655714007177
C30D2	C30	D2	0	0.658331848105	0	0.787013966429	1	0.977449894764	0	0.195779228876	0	0.0931571798958	0	0.521429060213	0	0.57350643813	0	0.610898594658	0	0.945852959563	0	0.563313213692	0.261177137635
C30D3	C30	D3	1	0.658331848105	1	0.787013966429	1	0.977449894764	1	0.195779228876	1	0.0931571798958	1	0.521429060213	1	0.57350643813	1	0.610898594658	1	0.945852959563	1	0.563313213692	0.913107108837
C30D4	C30	D4	0	0.658331848105	0	0.787013966429	0	0.977449894764	1	0.195779228876	1	0.0931571798958	0	0.521429060213	1	0.57350643813	0	0.610898594658	0	0.945852959563	1	0.563313213692	0.200853042874
C30D5	C30	D5	0	0.658331848105	0	0.787013966429	0	0.977449894764	0	0.195779228876	0	0.0931571798958	1	0.521429060213	0	0.57350643813	0	0.610898594658	0	0.945852959563	0	0.563313213692	0.00399195156619
C30D6	C30	D6	0	0.658331848105	0	0.787013966429	0	0.977449894764	0	0.195779228876	0	0.0931571798958	0	0.521429060213	1	0.57350643813	0	0.610898594658	0	0.945852959563	0	0.563313213692	0.907630264643
C30D7	C30	D7	1	0.658331848105	0	0.787013966429	1	0.977449894764	1	0.195779228876	0	0.0931571798958	0	0.521429060213	1	0.57350643813	1	0.610898594658	0	0.945852959563	0	0.563313213692	0.917297025134
C30D8	C30	D8	0	0.658331848105	0	0.787013966429	0	0.977449894764	0	0.195779228876	0	0.0931571798958	0	0.521429060213	0	0.57350643813	0	0.610898594658	1	0.945852959563	1	0.563313213692	0.308338621507
C30D9	C30	D9	0	0.658331848105	0	0.787013966429	0	0.977449894764	0	0.195779228876	1	0.0931571798958	0	0.521429060213	0	0.57350643813	0	0.610898594658	0	0.945852959563	1	0.563313213692	0.044402873007
C31D0	C31	D0	1	0.840578855092	0	0.588456829566	0	0.0835215314947	0	0.535196043114	0	0.369356259524	0	0.653761077823	0	0.347457337911	0	0.407640369056	0	0.557489081868	0	0.648503925943	0.545025079345
C31D1	C31	D1	0	0.840578855092	1	0.588456829566	0	0.0835215314947	0	0.535196043114	0	0.369356259524	0	0.653761077823	0	0.347457337911	0	0.407640369056	0	0.557489081868	0	0.648503925943	0.681343716261
C31D2	C31	D2	0	0.840578855092	0	0.588456829566	1	0.0835215314947	0	0.535196043114	0	0.369356259524	0	0.653761077823	0	0.347457337911	0	0.407640369056	0	0.557489081868	0	0.648503925943	0.0168796236028
C31D3	C31	D3	1	0.840578855092	1	0.588456829566	1	0.0835215314947	1	0.535196043114	1	0.369356259524	1	0.653761077823	1	0.347457337911	1	0.407640369056	1	0.557489081868	1	0.648503925943	0.885254513102
C31D4	C31	D4	0	0.840578855092	0	0.588456829566	0	0.0835215314947	1	0.535196043114	1	0.369356259524	0	0.653761077823	1	0.347457337911	0	0.407640369056	0	0.557489081868	1	0.648503925943	0.17718341436
C31D5	C31	D5	0	0.840578855092	0	0.588456829566	0	0.0835215314947	0	0.535196043114	0	0.369356259524	1	0.653761077823	0	0.347457337911	0	0.407640369056	0	0.557489081868	0	0.648503925943	0.874264260509
C31D6	C31	D6	0	0.840578855092	0	0.588456829566	0	0.0835215314947	0	0.535196043114	0	0.369356259524	0	0.653761077823	1	0.347457337911	0	0.407640369056	0	0.557489081868	0	0.648503925943	0.581957827155
C31D7	C31	D7	1	0.840578855092	0	0.588456829566	1	0.0835215314947	1	0.535196043114	0	0.369356259524	0	0.653761077823	1	0.347457337911	1	0.407640369056	0	0.557489081868	0	0.648503925943	0.227789101402
C31D8	C31	D8	0	0.840578855092	0	0.588456829566	0	0.0835215314947	0	0.535196043114	0	0.369356259524	0	0.653761077823	0	0.347457337911	0	0.407640369056	1	0.557489081868	1	0.648503925943	0.907893054487
C31D9	C31	D9	0	0.840578855092	0	0.588456829566	0	0.0835215314947	0	0.535196043114	1	0.369356259524	0	0.653761077823	0	0.347457337911	0	0.407640369056	0	0.557489081868	1	0.648503925943	0.681829807659
C32D0	C32	D0	1	0.370330755569	0	0.646423707215	0	0.371160285528	0	0.250512162092	0	0.644176122604	0	0.193307797728	0	0.0107126163696	0	0.356169364134	0	0.445457875674	0	0.149879530546	0.248715287528
C32D1	C32	D1	0	0.370330755569	1	0.646423707215	0	0.371160285528	0	0.250512162092	0	0.644176122604	0	0.193307797728	0	0.0107126163696	0	0.356169364134	0	0.445457875674	0	0.149879530546	0.278560236193
C32D2	C32	D2	0	0.370330755569	0	0.646423707215	1	0.371160285528	0	0.250512162092	0	0.644176122604	0	0.193307797728	0	0.0107126163696	0	0.356169364134	0	0.445457875674	0	0.149879530546	0.904164574096
C32D3	C32	D3	1	0.370330755569	1	0.646423707215	1	0.371160285528	1	0.250512162092	1	0.644176122604	1	0.193307797728	1	0.0107126163696	1	0.356169364134	1	0.445457875674	1	0.149879530546	0.18303665965
C32D4	C32	D4	0	0.370330755569	0	0.646423707215	0	0.371160285528	1	0.250512162092	1	0.644176122604	0	0.193307797728	1	0.0107126163696	0	0.356169364134	0	0.445457875674	1	0.149879530546	0.333993060746
C32D5	C32	D5	0	0.370330755569	0	0.646423707215	0	0.371160285528	0	0.250512162092	0	0.644176122604	1	0.193307797728	0	0.0107126163696	0	0.356169364134	0	0.445457875674	0	0.149879530546	0.861997772878
C32D6	C32	D6	0	0.370330755569	0	0.646423707215	0	0.371160285528	0	0.250512162092	0	0.644176122604	0	0.193307797728	1	0.0107126163696	0	0.356169364134	0	0.445457875674	0	0.149879530546	0.927884425778
C32D7	C32	D7	1	0.370330755569	0	0.646423707215	1	0.371160285528	1	0.250512162092	0	0.644176122604	0	0.193307797728	1	0.0107126163696	1	0.356169364134	0	0.445457875674	0	0.149879530546	0.0198821426046
C32D8	C32	D8	0	0.370330755569	0	0.646423707215	0	0.371160285528	0	0.250512162092	0	0.644176122604	0	0.193307797728	0	0.0107126163696	0	0.356169364134	1	0.445457875674	1	0.149879530546	0.844364015333
C32D9	C32	D9	0	0.370330755569	0	0.646423707215	0	0.371160285528	0	0.250512162092	1	0.644176122604	0	0.193307797728	0	0.0107126163696	0	0.356169364134	0	0.445457875674	1	0.149879530546	0.849379907376
C33D0	C33	D0	1	0.922800408882	0	0.696479423359	0	0.862555786562	0	0.373468056994	0	0.429202961112	0	0.790146682034	0	0.305785168246	0	0.40306643816	0	0.208066214943	0	0.930609852802	0.181146674641
C33D1	C33	D1	0	0.922800408882	1	0.696479423359	0	0.862555786562	0	0.373468056994	0	0.429202961112	0	0.790146682034	0	0.305785168246	0	0.40306643816	0	0.208066214943	0	0.930609852802	0.561592454176
C33D2	C33	D2	0	0.922800408882	0	0.696479423359	1	0.862555786562	0	0.373468056994	0	0.429202961112	0	0.790146682034	0	0.305785168246	0	0.40306643816	0	0.208066214943	0	0.930609852802	0.944790368742
C33D3	C33	D3	1	0.922800408882	1	0.696479423359	1	0.862555786562	1	0.373468056994	1	0.429202961112	1	0.790146682034	1	0.305785168246	1	0.40306643816	1	0.208066214943	1	0.930609852802	0.87524083811
C33D4	C33	D4	0	0.922800408882	0	0.696479423359	0	0.862555786562	1	0.373468056994	1	0.429202961112	0	0.790146682034	1	0.305785168246	0	0.40306643816	0	0.208066214943	1	0.930609852802	0.120162633605
C33D5	C33	D5	0	0.922800408882	0	0.696479423359	0	0.862555786562	0	0.373468056994	0	0.429202961112	1	0.790146682034	0	0.305785168246	0	0.40306643816	0	0.208066214943	0	0.930609852802	0.887539833746
C33D6	C33	D6	0	0.922800408882	0	0.696479423359	0	0.862555786562	0	0.373468056994	0	0.429202961112	0	0.790146682034	1	0.305785168246	0	0.40306643816	0	0.208066214943	0	0.930609852802	0.880265007319
C33D7	C33	D7	1	0.922800408882	0	0.696479423359	1	0.862555786562	1	0.373468056994	0	0.429202961112	0	0.790146682034	1	0.305785168246	1	0.40306643816	0	0.208066214943	0	0.930609852802	0.146095148878
C33D8	C33	D8	0	0.922800408882	0	0.696479423359	0	0.862555786562	0	0.373468056994	0	0.429202961112	0	0.790146682034	0	0.305785168246	0	0.40306643816	1	0.208066214943	1	0.930609852802	0.250941223689
C33D9	C33	D9	0	0.922800408882	0	0.696479423359	0	0.862555786562	0	0.373468056994	1	0.429202961112	0	0.790146682034	0	0.305785168246	0	0.40306643816	0	0.208066214943	1	0.930609852802	0.602932391945
C34D0	C34	D0	1	0.359721535037	0	0.223545886262	0	0.369455999956	0	0.735437611246	0	0.135175413214	0	0.0355954714117	0	0.736790437151	0	0.72395020488	0	0.742045035775	0	0.990168565682	0.783168130456
C34D1	C34	D1	0	0.359721535037	1	0.223545886262	0	0.369455999956	0	0.735437611246	0	0.135175413214	0	0.0355954714117	0	0.736790437151	0	0.72395020488	0	0.742045035775	0	0.990168565682	0.29668833578
C34D2	C34	D2	0	0.359721535037	0	0.223545886262	1	0.369455999956	0	0.735437611246	0	0.135175413214	0	0.0355954714117	0	0.736790437151	0	0.72395020488	0	0.742045035775	0	0.990168565682	0.668272837297
C34D3	C34	D3	1	0.359721535037	1	0.223545886262	1	0.369455999956	1	0.735437611246	1	0.135175413214	1	0.0355954714117	1	0.736790437151	1	0.72395020488	1	0.742045035775	1	0.990168565682	0.780625224885
C34D4	C34	D4	0	0.359721535037	0	0.223545886262	0	0.369455999956	1	0.735437611246	1	0.135175413214	0	0.0355954714117	1	0.736790437151	0	0.72395020488	0	0.742045035775	1	0.990168565682	0.997498751047
C34D5	C34	D5	0	0.359721535037	0	0.223545886262	0	0.369455999956	0	0.735437611246	0	0.135175413214	1	0.0355954714117	0	0.736790437151	0	0.72395020488	0	0.742045035775	0	0.990168565682	0.804117527719
C34D6	C34	D6	0	0.359721535037	0	0.223545886262	0	0.369455999956	0	0.735437611246	0	0.135175413214	0	0.0355954714117	1	0.736790437151	0	0.72395020488	0	0.742045035775	0	0.990168565682	0.260098607632
C34D7	C34	D7	1	0.359721535037	0	0.223545886262	1	0.369455999956	1	0.735437611246	0	0.135175413214	0	0.0355954714117	1	0.736790437151	1	0.72395020488	0	0.742045035775	0	0.990168565682	0.419378692552
C34D8	C34	D8	0	0.359721535037	0	0.223545886262	0	0.369455999956	0	0.735437611246	0	0.135175413214	0	0.0355954714117	0	0.736790437151	0	0.72395020488	1	0.742045035775	1	0.990168565682	0.563223005194
C34D9	C34	D9	0	0.359721535037	0	0.223545886262	0	0.369455999956	0	0.735437611246	1	0.135175413214	0	0.0355954714117	0	0.736790437151	0	0.72395020488	0	0.742045035775	1	0.990168565682	0.138581130482
C35D0	C35	D0	1	0.465353771797	0	0.61987999963	0	0.529345245857	0	0.703808764596	0	0.0650253619246	0	0.252666755523	0	0.93924061847	0	0.143048836611	0	0.762476120706	0	0.539455899547	0.0909868855648
C35D1	C35	D1	0	0.465353771797	1	0.61987999963	0	0.529345245857	0	0.703808764596	0	0.0650253619246	0	0.252666755523	0	0.93924061847	0	0.143048836611	0	0.762476120706	0	0.539455899547	0.227942872396
C35D2	C35	D2	0	0.465353771797	0	0.61987999963	1	0.529345245857	0	0.703808764596	0	0.0650253619246	0	0.252666755523	0	0.93924061847	0	0.143048836611	0	0.762476120706	0	0.539455899547	0.50390143588
C35D3	C35	D3	1	0.465353771797	1	0.61987999963	1	0.529345245857	1	0.703808764596	1	0.0650253619246	1	0.252666755523	1	0.93924061847	1	0.143048836611	1	0.762476120706	1	0.539455899547	0.804108076411
C35D4	C35	D4	0	0.465353771797	0	0.61987999963	0	0.529345245857	1	0.703808764596	1	0.0650253619246	0	0.252666755523	1	0.93924061847	0	0.143048836611	0	0.762476120706	1	0.539455899547	0.0483629744523
C35D5	C35	D5	0	0.465353771797	0	0.61987999963	0	0.529345245857	0	0.703808764596	0	0.0650253619246	1	0.252666755523	0	0.93924061847	0	0.143048836611	0	0.762476120706	0	0.539455899547	0.402269657164
C35D6	C35	D6	0	0.465353771797	0	0.61987999963	0	0.529345245857	0	0.703808764596	0	0.0650253619246	0	0.252666755523	1	0.93924061847	0	0.143048836611	0	0.762476120706	0	0.539455899547	0.230871047384
C35D7	C35	D7	1	0.465353771797	0	0.61987999963	1	0.529345245857	1	0.703808764596	0	0.0650253619246	0	0.252666755523	1	0.93924061847	1	0.143048836611	0	0.762476120706	0	0.539455899547	0.901753065048
C35D8	C35	D8	0	0.465353771797	0	0.61987999963	0	0.529345245857	0	0.703808764596	0	0.0650253619246	0	0.252666755523	0	0.93924061847	0	0.143048836611	1	0.762476120706	1	0.539455899547	0.502167003513
C35D9	C35	D9	0	0.465353771797	0	0.61987999963	0	0.529345245857	0	0.703808764596	1	0.0650253619246	0	0.252666755523	0	0.93924061847	0	0.143048836611	0	0.762476120706	1	0.539455899547	0.574638308902
C36D0	C36	D0	1	0.838623538899	0	0.431563037671	0	0.723020620034	0	0.582320590935	0	0.891950442928	0	0.5662279458	0	0.164402162549	0	0.130701892547	0	0.631641504892	0	0.341216484194	0.602384283625
C36D1	C36	D1	0	0.838623538899	1	0.431563037671	0	0.723020620034	0	0.582320590935	0	0.891950442928	0	0.5662279458	0	0.164402162549	0	0.130701892547	0	0.631641504892	0	0.341216484194	0.677836202892
C36D2	C36	D2	0	0.838623538899	0	0.431563037671	1	0.723020620034	0	0.582320590935	0	0.891950442928	0	0.5662279458	0	0.164402162549	0	0.130701892547	0	0.631641504892	0	0.341216484194	0.28297461568
C36D3	C36	D3	1	0.838623538899	1	0.431563037671	1	0.723020620034	1	0.582320590935	1	0.891950442928	1	0.5662279458	1	0.164402162549	1	0.130701892547	1	0.631641504892	1	0.341216484194	0.576857129331
C36D4	C36	D4	0	0.838623538899	0	0.431563037671	0	0.723020620034	1	0.582320590935	1	0.891950442928	0	0.5662279458	1	0.164402162549	0	0.130701892547	0	0.631641504892	1	0.341216484194	0.944155706683
C36D5	C36	D5	0	0.838623538899	0	0.431563037671	0	0.723020620034	0	0.582320590935	0	0.891950442928	1	0.5662279458	0	0.164402162549	0	0.130701892547	0	0.631641504892	0	0.341216484194	0.72042362732
C36D6	C36	D6	0	0.838623538899	0	0.431563037671	0	0.723020620034	0	0.582320590935	0	0.891950442928	0	0.5662279458	1	0.164402162549	0	0.130701892547	0	0.631641504892	0	0.341216484194	0.430529319181
C36D7	C36	D7	1	0.838623538899	0	0.431563037671	1	0.723020620034	1	0.582320590935	0	0.891950442928	0	0.5662279458	1	0.164402162549	1	0.130701892547	0	0.631641504892	0	0.341216484194	0.492345074384
C36D8	C36	D8	0	0.838623538899	0	0.431563037671	0	0.723020620034	0	0.582320590935	0	0.891950442928	0	0.5662279458	0	0.164402162549	0	0.130701892547	1	0.631641504892	1	0.341216484194	0.0107409134475
C36D9	C36	D9	0	0.838623538899	0	0.431563037671	0	0.723020620034	0	0.582320590935	1	0.891950442928	0	0.5662279458	0	0.164402162549	0	0.130701892547	0	0.631641504892	1	0.341216484194	0.375775371594
C37D0	C37	D0	1	0.362473154974	0	0.112957699227	0	0.432347746602	0	0.405463265796	0	0.956906130236	0	0.189852742292	0	0.699434015614	0	0.422144006201	0	0.902962405303	0	0.745436118102	0.912530458042
C37D1	C37	D1	0	0.362473154974	1	0.112957699227	0	0.432347746602	0	0.405463265796	0	0.956906130236	0	0.189852742292	0	0.699434015614	0	0.422144006201	0	0.902962405303	0	0.745436118102	0.781058856526
C37D2	C37	D2	0	0.362473154974	0	0.112957699227	1	0.432347746602	0	0.405463265796	0	0.956906130236	0	0.189852742292	0	0.699434015614	0	0.422144006201	0	0.902962405303	0	0.745436118102	0.514282724777
C37D3	C37	D3	1	0.362473154974	1	0.112957699227	1	0.432347746602	1	0.405463265796	1	0.956906130236	1	0.189852742292	1	0.699434015614	1	0.422144006201	1	0.902962405303	1	0.745436118102	0.920061042584
C37D4	C37	D4	0	0.362473154974	0	0.112957699227	0	0.432347746602	1	0.405463265796	1	0.956906130236	0	0.189852742292	1	0.699434015614	0	0.422144006201	0	0.902962405303	1	0.745436118102	0.392015660458
C37D5	C37	D5	0	0.362473154974	0	0.112957699227	0	0.432347746602	0	0.405463265796	0	0.956906130236	1	0.189852742292	0	0.699434015614	0	0.422144006201	0	0.902962405303	0	0.745436118102	0.511175062963
C37D6	C37	D6	0	0.362473154974	0	0.112957699227	0	0.432347746602	0	0.405463265796	0	0.956906130236	0	0.189852742292	1	0.699434015614	0	0.422144006201	0	0.902962405303	0	0.745436118102	0.4690721403
C37D7	C37	D7	1	0.362473154974	0	0.112957699227	1	0.432347746602	1	0.405463265796	0	0.956906130236	0	0.189852742292	1	0.699434015614	1	0.422144006201	0	0.902962405303	0	0.745436118102	0.797745915931
C37D8	C37	D8	0	0.362473154974	0	0.112957699227	0	0.432347746602	0	0.405463265796	0	0.956906130236	0	0.189852742292	0	0.699434015614	0	0.422144006201	1	0.902962405303	1	0.745436118102	0.435695637528
C37D9	C37	D9	0	0.362473154974	0	0.112957699227	0	0.432347746602	0	0.405463265796	1	0.956906130236	0	0.189852742292	0	0.699434015614	0	0.422144006201	0	0.902962405303	1	0.745436118102	0.639289521703
